step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,avg_seq_len,total_tokens,grad_norm,timestamp
786,13.714597,N/A,N/A,1.97e-04,31321.46,2048.00,12894208,N/A,2025-08-04 17:51:28
787,14.171605,N/A,N/A,1.97e-04,31306.07,2048.00,12910592,N/A,2025-08-04 17:51:29
788,13.882700,N/A,N/A,1.97e-04,31302.52,2048.00,12926976,N/A,2025-08-04 17:51:29
789,12.024616,N/A,N/A,1.98e-04,31419.20,2048.00,12943360,N/A,2025-08-04 17:51:30
790,14.163654,N/A,N/A,1.98e-04,31417.77,2048.00,12959744,0.4501,2025-08-04 17:51:30
791,10.302721,N/A,N/A,1.98e-04,31415.10,2048.00,12976128,N/A,2025-08-04 17:51:31
792,14.201382,N/A,N/A,1.98e-04,31394.99,2048.00,12992512,N/A,2025-08-04 17:51:32
793,12.757051,N/A,N/A,1.99e-04,31390.93,2048.00,13008896,N/A,2025-08-04 17:51:32
794,13.157604,N/A,N/A,1.99e-04,31404.99,2048.00,13025280,N/A,2025-08-04 17:51:33
795,14.238854,N/A,N/A,1.99e-04,31411.91,2048.00,13041664,N/A,2025-08-04 17:51:33
796,14.466249,N/A,N/A,1.99e-04,31422.71,2048.00,13058048,N/A,2025-08-04 17:51:34
797,14.705179,N/A,N/A,1.99e-04,31431.34,2048.00,13074432,N/A,2025-08-04 17:51:34
798,16.313875,N/A,N/A,2.00e-04,31453.12,2048.00,13090816,N/A,2025-08-04 17:51:35
799,13.787003,N/A,N/A,2.00e-04,31594.82,2048.00,13107200,N/A,2025-08-04 17:51:36
800,12.115877,N/A,N/A,2.00e-04,31450.37,2048.00,13123584,0.3543,2025-08-04 17:51:36
801,12.878265,N/A,N/A,2.01e-04,18381.53,2048.00,13139968,N/A,2025-08-04 17:51:40
802,13.150637,N/A,N/A,2.01e-04,18388.62,2048.00,13156352,N/A,2025-08-04 17:51:41
803,13.979731,N/A,N/A,2.01e-04,18387.35,2048.00,13172736,N/A,2025-08-04 17:51:42
804,14.306046,N/A,N/A,2.01e-04,18391.33,2048.00,13189120,N/A,2025-08-04 17:51:42
805,15.593607,N/A,N/A,2.02e-04,18396.36,2048.00,13205504,N/A,2025-08-04 17:51:43
806,15.405062,N/A,N/A,2.02e-04,18398.03,2048.00,13221888,N/A,2025-08-04 17:51:43
807,14.766331,N/A,N/A,2.02e-04,18397.47,2048.00,13238272,N/A,2025-08-04 17:51:44
808,15.113847,N/A,N/A,2.02e-04,18402.39,2048.00,13254656,N/A,2025-08-04 17:51:45
809,14.602534,N/A,N/A,2.03e-04,18454.08,2048.00,13271040,N/A,2025-08-04 17:51:45
810,14.100000,N/A,N/A,2.03e-04,31550.70,2048.00,13287424,0.3201,2025-08-04 17:51:46
811,11.892118,N/A,N/A,2.03e-04,31543.65,2048.00,13303808,N/A,2025-08-04 17:51:46
812,13.863037,N/A,N/A,2.03e-04,31552.14,2048.00,13320192,N/A,2025-08-04 17:51:47
813,11.913258,N/A,N/A,2.04e-04,31554.53,2048.00,13336576,N/A,2025-08-04 17:51:47
814,12.901655,N/A,N/A,2.04e-04,31544.51,2048.00,13352960,N/A,2025-08-04 17:51:48
815,14.317980,N/A,N/A,2.04e-04,31533.28,2048.00,13369344,N/A,2025-08-04 17:51:49
816,14.323158,N/A,N/A,2.04e-04,31541.87,2048.00,13385728,N/A,2025-08-04 17:51:49
817,15.355143,N/A,N/A,2.05e-04,31533.97,2048.00,13402112,N/A,2025-08-04 17:51:50
818,13.940983,N/A,N/A,2.05e-04,31537.74,2048.00,13418496,N/A,2025-08-04 17:51:50
819,16.030895,N/A,N/A,2.05e-04,31664.42,2048.00,13434880,N/A,2025-08-04 17:51:51
820,14.459858,N/A,N/A,2.05e-04,31522.77,2048.00,13451264,0.2101,2025-08-04 17:51:51
821,13.727036,N/A,N/A,2.06e-04,31495.25,2048.00,13467648,N/A,2025-08-04 17:51:52
822,14.147532,N/A,N/A,2.06e-04,31415.40,2048.00,13484032,N/A,2025-08-04 17:51:53
823,12.628314,N/A,N/A,2.06e-04,31300.35,2048.00,13500416,N/A,2025-08-04 17:51:53
824,13.718283,N/A,N/A,2.06e-04,31313.81,2048.00,13516800,N/A,2025-08-04 17:51:54
825,11.520580,N/A,N/A,2.07e-04,31312.72,2048.00,13533184,N/A,2025-08-04 17:51:54
826,12.768959,N/A,N/A,2.07e-04,31311.92,2048.00,13549568,N/A,2025-08-04 17:51:55
827,10.692779,N/A,N/A,2.07e-04,31307.08,2048.00,13565952,N/A,2025-08-04 17:51:56
828,13.859647,N/A,N/A,2.07e-04,31308.82,2048.00,13582336,N/A,2025-08-04 17:51:56
829,13.209383,N/A,N/A,2.08e-04,31435.32,2048.00,13598720,N/A,2025-08-04 17:51:57
830,13.146755,N/A,N/A,2.08e-04,31331.54,2048.00,13615104,0.3367,2025-08-04 17:51:57
831,13.222092,N/A,N/A,2.08e-04,31409.07,2048.00,13631488,N/A,2025-08-04 17:51:58
832,15.154433,N/A,N/A,2.08e-04,31526.82,2048.00,13647872,N/A,2025-08-04 17:51:58
833,13.988438,N/A,N/A,2.08e-04,31525.99,2048.00,13664256,N/A,2025-08-04 17:51:59
834,13.990522,N/A,N/A,2.09e-04,31529.42,2048.00,13680640,N/A,2025-08-04 17:52:00
835,11.356044,N/A,N/A,2.09e-04,31334.16,2048.00,13697024,N/A,2025-08-04 17:52:00
836,14.431360,N/A,N/A,2.09e-04,31331.98,2048.00,13713408,N/A,2025-08-04 17:52:01
837,14.953462,N/A,N/A,2.09e-04,31331.57,2048.00,13729792,N/A,2025-08-04 17:52:01
838,12.709242,N/A,N/A,2.10e-04,31336.99,2048.00,13746176,N/A,2025-08-04 17:52:02
839,13.663604,N/A,N/A,2.10e-04,31452.97,2048.00,13762560,N/A,2025-08-04 17:52:02
840,12.711185,N/A,N/A,2.10e-04,31315.11,2048.00,13778944,0.3718,2025-08-04 17:52:03
841,12.812822,N/A,N/A,2.10e-04,31313.24,2048.00,13795328,N/A,2025-08-04 17:52:04
842,14.075255,N/A,N/A,2.11e-04,31307.44,2048.00,13811712,N/A,2025-08-04 17:52:04
843,12.846978,N/A,N/A,2.11e-04,31304.58,2048.00,13828096,N/A,2025-08-04 17:52:05
844,13.851545,N/A,N/A,2.11e-04,31497.01,2048.00,13844480,N/A,2025-08-04 17:52:05
845,15.104059,N/A,N/A,2.11e-04,31500.22,2048.00,13860864,N/A,2025-08-04 17:52:06
846,13.678247,N/A,N/A,2.12e-04,31509.40,2048.00,13877248,N/A,2025-08-04 17:52:07
847,13.687092,N/A,N/A,2.12e-04,31514.21,2048.00,13893632,N/A,2025-08-04 17:52:07
848,14.746976,N/A,N/A,2.12e-04,31527.70,2048.00,13910016,N/A,2025-08-04 17:52:08
849,12.587585,N/A,N/A,2.12e-04,31667.45,2048.00,13926400,N/A,2025-08-04 17:52:08
850,12.802696,N/A,N/A,2.13e-04,31531.88,2048.00,13942784,0.3752,2025-08-04 17:52:09
851,11.909996,N/A,N/A,2.13e-04,31537.08,2048.00,13959168,N/A,2025-08-04 17:52:09
852,11.491335,N/A,N/A,2.13e-04,31534.95,2048.00,13975552,N/A,2025-08-04 17:52:10
853,11.302149,N/A,N/A,2.13e-04,31539.43,2048.00,13991936,N/A,2025-08-04 17:52:11
854,11.438109,N/A,N/A,2.14e-04,31526.43,2048.00,14008320,N/A,2025-08-04 17:52:11
855,10.469633,N/A,N/A,2.14e-04,31517.74,2048.00,14024704,N/A,2025-08-04 17:52:12
856,11.096595,N/A,N/A,2.14e-04,31501.64,2048.00,14041088,N/A,2025-08-04 17:52:12
857,11.855331,N/A,N/A,2.15e-04,31497.49,2048.00,14057472,N/A,2025-08-04 17:52:13
858,13.214142,N/A,N/A,2.15e-04,31492.86,2048.00,14073856,N/A,2025-08-04 17:52:13
859,12.182396,N/A,N/A,2.15e-04,31626.35,2048.00,14090240,N/A,2025-08-04 17:52:14
860,14.717606,N/A,N/A,2.15e-04,31496.41,2048.00,14106624,0.4334,2025-08-04 17:52:15
861,13.854248,N/A,N/A,2.16e-04,31503.85,2048.00,14123008,N/A,2025-08-04 17:52:15
862,13.578405,N/A,N/A,2.16e-04,31502.62,2048.00,14139392,N/A,2025-08-04 17:52:16
863,12.806041,N/A,N/A,2.16e-04,31515.94,2048.00,14155776,N/A,2025-08-04 17:52:16
864,12.980713,N/A,N/A,2.16e-04,31522.79,2048.00,14172160,N/A,2025-08-04 17:52:17
865,12.841009,N/A,N/A,2.17e-04,31535.49,2048.00,14188544,N/A,2025-08-04 17:52:17
866,13.042850,N/A,N/A,2.17e-04,31536.33,2048.00,14204928,N/A,2025-08-04 17:52:18
867,12.045424,N/A,N/A,2.17e-04,31544.61,2048.00,14221312,N/A,2025-08-04 17:52:19
868,13.064286,N/A,N/A,2.17e-04,31549.39,2048.00,14237696,N/A,2025-08-04 17:52:19
869,13.214393,N/A,N/A,2.18e-04,31660.79,2048.00,14254080,N/A,2025-08-04 17:52:20
870,14.411826,N/A,N/A,2.18e-04,31512.74,2048.00,14270464,0.3894,2025-08-04 17:52:20
871,13.696986,N/A,N/A,2.18e-04,31518.07,2048.00,14286848,N/A,2025-08-04 17:52:21
872,14.198668,N/A,N/A,2.18e-04,31515.14,2048.00,14303232,N/A,2025-08-04 17:52:22
873,13.734938,N/A,N/A,2.18e-04,31513.99,2048.00,14319616,N/A,2025-08-04 17:52:22
874,13.404640,N/A,N/A,2.19e-04,31496.79,2048.00,14336000,N/A,2025-08-04 17:52:23
875,13.879733,N/A,N/A,2.19e-04,31494.74,2048.00,14352384,N/A,2025-08-04 17:52:23
876,13.599647,N/A,N/A,2.19e-04,31491.23,2048.00,14368768,N/A,2025-08-04 17:52:24
877,13.371574,N/A,N/A,2.19e-04,31490.50,2048.00,14385152,N/A,2025-08-04 17:52:24
878,12.643093,N/A,N/A,2.20e-04,31505.51,2048.00,14401536,N/A,2025-08-04 17:52:25
879,13.134349,N/A,N/A,2.20e-04,31640.43,2048.00,14417920,N/A,2025-08-04 17:52:26
880,14.684635,N/A,N/A,2.20e-04,31501.99,2048.00,14434304,0.3330,2025-08-04 17:52:26
881,12.835170,N/A,N/A,2.20e-04,31506.16,2048.00,14450688,N/A,2025-08-04 17:52:27
882,13.014759,N/A,N/A,2.21e-04,31501.43,2048.00,14467072,N/A,2025-08-04 17:52:27
883,11.292778,N/A,N/A,2.21e-04,31519.23,2048.00,14483456,N/A,2025-08-04 17:52:28
884,14.428961,N/A,N/A,2.21e-04,31515.62,2048.00,14499840,N/A,2025-08-04 17:52:28
885,14.836147,N/A,N/A,2.21e-04,31519.74,2048.00,14516224,N/A,2025-08-04 17:52:29
886,13.811669,N/A,N/A,2.22e-04,31513.11,2048.00,14532608,N/A,2025-08-04 17:52:30
887,12.502617,N/A,N/A,2.22e-04,31513.50,2048.00,14548992,N/A,2025-08-04 17:52:30
888,14.489576,N/A,N/A,2.22e-04,31516.48,2048.00,14565376,N/A,2025-08-04 17:52:31
889,13.769539,N/A,N/A,2.23e-04,31644.64,2048.00,14581760,N/A,2025-08-04 17:52:31
890,11.184521,N/A,N/A,2.23e-04,31518.62,2048.00,14598144,0.2918,2025-08-04 17:52:32
891,12.086272,N/A,N/A,2.23e-04,31522.59,2048.00,14614528,N/A,2025-08-04 17:52:33
892,13.818757,N/A,N/A,2.23e-04,31522.22,2048.00,14630912,N/A,2025-08-04 17:52:33
893,14.095777,N/A,N/A,2.24e-04,31530.12,2048.00,14647296,N/A,2025-08-04 17:52:34
894,11.847451,N/A,N/A,2.24e-04,31528.80,2048.00,14663680,N/A,2025-08-04 17:52:34
895,13.457552,N/A,N/A,2.24e-04,31442.95,2048.00,14680064,N/A,2025-08-04 17:52:35
896,12.464916,N/A,N/A,2.24e-04,31444.46,2048.00,14696448,N/A,2025-08-04 17:52:35
897,11.440845,N/A,N/A,2.25e-04,31442.45,2048.00,14712832,N/A,2025-08-04 17:52:36
898,12.132317,N/A,N/A,2.25e-04,31444.71,2048.00,14729216,N/A,2025-08-04 17:52:37
899,13.912439,N/A,N/A,2.25e-04,31561.82,2048.00,14745600,N/A,2025-08-04 17:52:37
900,13.490489,N/A,N/A,2.25e-04,31413.41,2048.00,14761984,0.3018,2025-08-04 17:52:38
901,10.821293,N/A,N/A,2.26e-04,18479.72,2048.00,14778368,N/A,2025-08-04 17:52:42
902,14.006037,N/A,N/A,2.26e-04,18482.11,2048.00,14794752,N/A,2025-08-04 17:52:43
903,11.541079,N/A,N/A,2.26e-04,18484.25,2048.00,14811136,N/A,2025-08-04 17:52:43
904,12.686831,N/A,N/A,2.26e-04,18515.49,2048.00,14827520,N/A,2025-08-04 17:52:44
905,13.747515,N/A,N/A,2.27e-04,18517.03,2048.00,14843904,N/A,2025-08-04 17:52:44
906,10.283515,N/A,N/A,2.27e-04,18521.10,2048.00,14860288,N/A,2025-08-04 17:52:45
907,12.102070,N/A,N/A,2.27e-04,18524.35,2048.00,14876672,N/A,2025-08-04 17:52:45
908,11.608839,N/A,N/A,2.27e-04,18527.83,2048.00,14893056,N/A,2025-08-04 17:52:46
909,11.791128,N/A,N/A,2.28e-04,18577.55,2048.00,14909440,N/A,2025-08-04 17:52:47
910,14.064478,N/A,N/A,2.28e-04,31549.25,2048.00,14925824,0.4290,2025-08-04 17:52:47
911,13.384587,N/A,N/A,2.28e-04,31551.91,2048.00,14942208,N/A,2025-08-04 17:52:48
912,13.107307,N/A,N/A,2.28e-04,31547.83,2048.00,14958592,N/A,2025-08-04 17:52:48
913,14.174795,N/A,N/A,2.28e-04,31552.65,2048.00,14974976,N/A,2025-08-04 17:52:49
914,12.942537,N/A,N/A,2.29e-04,31541.31,2048.00,14991360,N/A,2025-08-04 17:52:49
915,12.669668,N/A,N/A,2.29e-04,31530.88,2048.00,15007744,N/A,2025-08-04 17:52:50
916,12.406918,N/A,N/A,2.29e-04,31526.35,2048.00,15024128,N/A,2025-08-04 17:52:51
917,12.629805,N/A,N/A,2.30e-04,31520.53,2048.00,15040512,N/A,2025-08-04 17:52:51
918,14.670686,N/A,N/A,2.30e-04,31527.79,2048.00,15056896,N/A,2025-08-04 17:52:52
919,14.055727,N/A,N/A,2.30e-04,31664.77,2048.00,15073280,N/A,2025-08-04 17:52:52
920,13.151308,N/A,N/A,2.30e-04,31488.96,2048.00,15089664,0.2839,2025-08-04 17:52:53
921,12.226890,N/A,N/A,2.31e-04,31488.17,2048.00,15106048,N/A,2025-08-04 17:52:54
922,12.538609,N/A,N/A,2.31e-04,31485.06,2048.00,15122432,N/A,2025-08-04 17:52:54
923,12.158848,N/A,N/A,2.31e-04,31486.90,2048.00,15138816,N/A,2025-08-04 17:52:55
924,13.505217,N/A,N/A,2.31e-04,31489.80,2048.00,15155200,N/A,2025-08-04 17:52:55
925,13.189258,N/A,N/A,2.32e-04,31483.88,2048.00,15171584,N/A,2025-08-04 17:52:56
926,11.086555,N/A,N/A,2.32e-04,31481.06,2048.00,15187968,N/A,2025-08-04 17:52:56
927,12.575090,N/A,N/A,2.32e-04,31473.98,2048.00,15204352,N/A,2025-08-04 17:52:57
928,13.600224,N/A,N/A,2.32e-04,31479.32,2048.00,15220736,N/A,2025-08-04 17:52:58
929,14.039361,N/A,N/A,2.33e-04,31638.75,2048.00,15237120,N/A,2025-08-04 17:52:58
930,13.013771,N/A,N/A,2.33e-04,31426.00,2048.00,15253504,0.3133,2025-08-04 17:52:59
931,12.909018,N/A,N/A,2.33e-04,31421.84,2048.00,15269888,N/A,2025-08-04 17:52:59
932,13.357619,N/A,N/A,2.33e-04,31421.31,2048.00,15286272,N/A,2025-08-04 17:53:00
933,13.226345,N/A,N/A,2.34e-04,31430.24,2048.00,15302656,N/A,2025-08-04 17:53:00
934,12.481668,N/A,N/A,2.34e-04,31436.59,2048.00,15319040,N/A,2025-08-04 17:53:01
935,11.386589,N/A,N/A,2.34e-04,31435.58,2048.00,15335424,N/A,2025-08-04 17:53:02
936,12.985187,N/A,N/A,2.34e-04,31428.89,2048.00,15351808,N/A,2025-08-04 17:53:02
937,10.989346,N/A,N/A,2.35e-04,31435.94,2048.00,15368192,N/A,2025-08-04 17:53:03
938,12.012745,N/A,N/A,2.35e-04,31434.99,2048.00,15384576,N/A,2025-08-04 17:53:03
939,13.376098,N/A,N/A,2.35e-04,31628.66,2048.00,15400960,N/A,2025-08-04 17:53:04
940,12.323847,N/A,N/A,2.35e-04,31385.30,2048.00,15417344,0.3886,2025-08-04 17:53:05
941,13.122341,N/A,N/A,2.36e-04,31385.24,2048.00,15433728,N/A,2025-08-04 17:53:05
942,14.940695,N/A,N/A,2.36e-04,31348.83,2048.00,15450112,N/A,2025-08-04 17:53:06
943,14.234924,N/A,N/A,2.36e-04,31350.93,2048.00,15466496,N/A,2025-08-04 17:53:06
944,12.964759,N/A,N/A,2.36e-04,31359.80,2048.00,15482880,N/A,2025-08-04 17:53:07
945,12.481846,N/A,N/A,2.37e-04,31363.32,2048.00,15499264,N/A,2025-08-04 17:53:07
946,13.346657,N/A,N/A,2.37e-04,31357.64,2048.00,15515648,N/A,2025-08-04 17:53:08
947,14.646297,N/A,N/A,2.37e-04,31356.12,2048.00,15532032,N/A,2025-08-04 17:53:09
948,13.812592,N/A,N/A,2.37e-04,31364.70,2048.00,15548416,N/A,2025-08-04 17:53:09
949,13.146715,N/A,N/A,2.38e-04,31592.94,2048.00,15564800,N/A,2025-08-04 17:53:10
950,13.988832,N/A,N/A,2.38e-04,31473.53,2048.00,15581184,0.3230,2025-08-04 17:53:10
951,14.443683,N/A,N/A,2.38e-04,31510.09,2048.00,15597568,N/A,2025-08-04 17:53:11
952,13.817762,N/A,N/A,2.38e-04,31505.38,2048.00,15613952,N/A,2025-08-04 17:53:11
953,15.380618,N/A,N/A,2.39e-04,31498.68,2048.00,15630336,N/A,2025-08-04 17:53:12
954,15.174264,N/A,N/A,2.39e-04,31501.86,2048.00,15646720,N/A,2025-08-04 17:53:13
955,12.302742,N/A,N/A,2.39e-04,31503.81,2048.00,15663104,N/A,2025-08-04 17:53:13
956,13.479230,N/A,N/A,2.39e-04,31505.96,2048.00,15679488,N/A,2025-08-04 17:53:14
957,14.059491,N/A,N/A,2.40e-04,31512.96,2048.00,15695872,N/A,2025-08-04 17:53:14
958,13.005199,N/A,N/A,2.40e-04,31530.75,2048.00,15712256,N/A,2025-08-04 17:53:15
959,15.230146,N/A,N/A,2.40e-04,31647.79,2048.00,15728640,N/A,2025-08-04 17:53:15
960,11.843044,N/A,N/A,2.40e-04,31506.41,2048.00,15745024,0.2524,2025-08-04 17:53:16
961,10.203135,N/A,N/A,2.40e-04,31497.36,2048.00,15761408,N/A,2025-08-04 17:53:17
962,12.779986,N/A,N/A,2.41e-04,31491.34,2048.00,15777792,N/A,2025-08-04 17:53:17
963,13.809762,N/A,N/A,2.41e-04,31494.57,2048.00,15794176,N/A,2025-08-04 17:53:18
964,15.298385,N/A,N/A,2.41e-04,31499.70,2048.00,15810560,N/A,2025-08-04 17:53:18
965,15.181445,N/A,N/A,2.41e-04,31503.74,2048.00,15826944,N/A,2025-08-04 17:53:19
966,13.694221,N/A,N/A,2.42e-04,31505.99,2048.00,15843328,N/A,2025-08-04 17:53:20
967,12.322350,N/A,N/A,2.42e-04,31498.06,2048.00,15859712,N/A,2025-08-04 17:53:20
968,14.883236,N/A,N/A,2.42e-04,31502.19,2048.00,15876096,N/A,2025-08-04 17:53:21
969,13.061565,N/A,N/A,2.42e-04,31632.73,2048.00,15892480,N/A,2025-08-04 17:53:21
970,15.339066,N/A,N/A,2.43e-04,31441.25,2048.00,15908864,0.3601,2025-08-04 17:53:22
971,12.957116,N/A,N/A,2.43e-04,31447.15,2048.00,15925248,N/A,2025-08-04 17:53:22
972,15.297039,N/A,N/A,2.43e-04,31442.45,2048.00,15941632,N/A,2025-08-04 17:53:23
973,12.607442,N/A,N/A,2.43e-04,31443.85,2048.00,15958016,N/A,2025-08-04 17:53:24
974,12.904720,N/A,N/A,2.44e-04,31444.85,2048.00,15974400,N/A,2025-08-04 17:53:24
975,12.789821,N/A,N/A,2.44e-04,31431.07,2048.00,15990784,N/A,2025-08-04 17:53:25
976,11.245783,N/A,N/A,2.44e-04,31434.67,2048.00,16007168,N/A,2025-08-04 17:53:25
977,13.002130,N/A,N/A,2.44e-04,31432.03,2048.00,16023552,N/A,2025-08-04 17:53:26
978,14.766644,N/A,N/A,2.45e-04,31430.81,2048.00,16039936,N/A,2025-08-04 17:53:26
979,14.994785,N/A,N/A,2.45e-04,31626.71,2048.00,16056320,N/A,2025-08-04 17:53:27
980,14.050127,N/A,N/A,2.45e-04,31489.77,2048.00,16072704,0.2871,2025-08-04 17:53:28
981,14.684148,N/A,N/A,2.46e-04,31499.18,2048.00,16089088,N/A,2025-08-04 17:53:28
982,13.329123,N/A,N/A,2.46e-04,31489.63,2048.00,16105472,N/A,2025-08-04 17:53:29
983,13.201592,N/A,N/A,2.46e-04,31485.73,2048.00,16121856,N/A,2025-08-04 17:53:29
984,15.765983,N/A,N/A,2.46e-04,31489.50,2048.00,16138240,N/A,2025-08-04 17:53:30
985,13.010916,N/A,N/A,2.46e-04,31497.77,2048.00,16154624,N/A,2025-08-04 17:53:31
986,15.073320,N/A,N/A,2.47e-04,31496.39,2048.00,16171008,N/A,2025-08-04 17:53:31
987,12.958891,N/A,N/A,2.47e-04,31388.12,2048.00,16187392,N/A,2025-08-04 17:53:32
988,12.760468,N/A,N/A,2.47e-04,31373.60,2048.00,16203776,N/A,2025-08-04 17:53:32
989,12.609554,N/A,N/A,2.47e-04,31498.74,2048.00,16220160,N/A,2025-08-04 17:53:33
990,14.378339,N/A,N/A,2.48e-04,31303.66,2048.00,16236544,0.3873,2025-08-04 17:53:33
991,12.837881,N/A,N/A,2.48e-04,31309.16,2048.00,16252928,N/A,2025-08-04 17:53:34
992,12.733627,N/A,N/A,2.48e-04,31308.78,2048.00,16269312,N/A,2025-08-04 17:53:35
993,12.610718,N/A,N/A,2.49e-04,31297.25,2048.00,16285696,N/A,2025-08-04 17:53:35
994,14.740499,N/A,N/A,2.49e-04,31282.58,2048.00,16302080,N/A,2025-08-04 17:53:36
995,13.149172,N/A,N/A,2.49e-04,31290.60,2048.00,16318464,N/A,2025-08-04 17:53:36
996,13.704856,N/A,N/A,2.49e-04,31393.51,2048.00,16334848,N/A,2025-08-04 17:53:37
997,14.005836,N/A,N/A,2.49e-04,31409.27,2048.00,16351232,N/A,2025-08-04 17:53:37
998,13.119231,N/A,N/A,2.50e-04,31425.75,2048.00,16367616,N/A,2025-08-04 17:53:38
999,15.112690,N/A,N/A,2.50e-04,31595.09,2048.00,16384000,N/A,2025-08-04 17:53:39
1000,14.653227,N/A,N/A,2.50e-04,31461.34,2048.00,16400384,0.3094,2025-08-04 17:53:39
1001,14.208070,N/A,N/A,2.51e-04,18069.62,2048.00,16416768,N/A,2025-08-04 17:53:44
1002,12.300529,N/A,N/A,2.51e-04,18082.45,2048.00,16433152,N/A,2025-08-04 17:53:44
1003,11.615883,N/A,N/A,2.51e-04,18089.00,2048.00,16449536,N/A,2025-08-04 17:53:45
1004,10.535147,N/A,N/A,2.51e-04,18090.97,2048.00,16465920,N/A,2025-08-04 17:53:45
1005,14.053178,N/A,N/A,2.51e-04,18098.63,2048.00,16482304,N/A,2025-08-04 17:53:46
1006,12.665520,N/A,N/A,2.52e-04,18101.22,2048.00,16498688,N/A,2025-08-04 17:53:47
1007,12.146806,N/A,N/A,2.52e-04,18101.74,2048.00,16515072,N/A,2025-08-04 17:53:47
1008,12.628789,N/A,N/A,2.52e-04,18106.95,2048.00,16531456,N/A,2025-08-04 17:53:48
1009,14.090096,N/A,N/A,2.53e-04,18154.75,2048.00,16547840,N/A,2025-08-04 17:53:48
1010,12.314954,N/A,N/A,2.53e-04,31582.24,2048.00,16564224,0.3206,2025-08-04 17:53:49
1011,11.690765,N/A,N/A,2.53e-04,31571.52,2048.00,16580608,N/A,2025-08-04 17:53:49
1012,13.462917,N/A,N/A,2.53e-04,31569.11,2048.00,16596992,N/A,2025-08-04 17:53:50
1013,12.894816,N/A,N/A,2.53e-04,31572.83,2048.00,16613376,N/A,2025-08-04 17:53:51
1014,12.884243,N/A,N/A,2.54e-04,31567.66,2048.00,16629760,N/A,2025-08-04 17:53:51
1015,10.141772,N/A,N/A,2.54e-04,31563.43,2048.00,16646144,N/A,2025-08-04 17:53:52
1016,15.206384,N/A,N/A,2.54e-04,31564.12,2048.00,16662528,N/A,2025-08-04 17:53:52
1017,13.920950,N/A,N/A,2.55e-04,31573.13,2048.00,16678912,N/A,2025-08-04 17:53:53
1018,16.042225,N/A,N/A,2.55e-04,31571.53,2048.00,16695296,N/A,2025-08-04 17:53:53
1019,14.485677,N/A,N/A,2.55e-04,31722.73,2048.00,16711680,N/A,2025-08-04 17:53:54
1020,13.936287,N/A,N/A,2.55e-04,31578.76,2048.00,16728064,0.3538,2025-08-04 17:53:55
1021,15.074611,N/A,N/A,2.56e-04,31576.67,2048.00,16744448,N/A,2025-08-04 17:53:55
1022,11.645420,N/A,N/A,2.56e-04,31576.76,2048.00,16760832,N/A,2025-08-04 17:53:56
1023,13.114641,N/A,N/A,2.56e-04,31575.87,2048.00,16777216,N/A,2025-08-04 17:53:56
1024,14.092926,N/A,N/A,2.56e-04,31584.92,2048.00,16793600,N/A,2025-08-04 17:53:57
1025,15.084379,N/A,N/A,2.57e-04,31582.26,2048.00,16809984,N/A,2025-08-04 17:53:57
1026,13.449286,N/A,N/A,2.57e-04,31575.55,2048.00,16826368,N/A,2025-08-04 17:53:58
1027,12.604346,N/A,N/A,2.57e-04,31568.67,2048.00,16842752,N/A,2025-08-04 17:53:59
1028,12.240806,N/A,N/A,2.57e-04,31555.95,2048.00,16859136,N/A,2025-08-04 17:53:59
1029,14.013325,N/A,N/A,2.58e-04,31681.28,2048.00,16875520,N/A,2025-08-04 17:54:00
1030,13.763348,N/A,N/A,2.58e-04,31517.56,2048.00,16891904,0.2996,2025-08-04 17:54:00
1031,15.582714,N/A,N/A,2.58e-04,31518.78,2048.00,16908288,N/A,2025-08-04 17:54:01
1032,11.192612,N/A,N/A,2.58e-04,31517.62,2048.00,16924672,N/A,2025-08-04 17:54:02
1033,13.720049,N/A,N/A,2.58e-04,31513.06,2048.00,16941056,N/A,2025-08-04 17:54:02
1034,15.268229,N/A,N/A,2.59e-04,31513.91,2048.00,16957440,N/A,2025-08-04 17:54:03
1035,13.925009,N/A,N/A,2.59e-04,31521.48,2048.00,16973824,N/A,2025-08-04 17:54:03
1036,12.502083,N/A,N/A,2.59e-04,31521.91,2048.00,16990208,N/A,2025-08-04 17:54:04
1037,12.030218,N/A,N/A,2.60e-04,31535.64,2048.00,17006592,N/A,2025-08-04 17:54:04
1038,13.005511,N/A,N/A,2.60e-04,31546.50,2048.00,17022976,N/A,2025-08-04 17:54:05
1039,11.868860,N/A,N/A,2.60e-04,31700.86,2048.00,17039360,N/A,2025-08-04 17:54:06
1040,12.902550,N/A,N/A,2.60e-04,31556.18,2048.00,17055744,0.4068,2025-08-04 17:54:06
1041,12.070141,N/A,N/A,2.60e-04,31555.13,2048.00,17072128,N/A,2025-08-04 17:54:07
1042,15.107376,N/A,N/A,2.61e-04,31556.03,2048.00,17088512,N/A,2025-08-04 17:54:07
1043,14.620507,N/A,N/A,2.61e-04,31560.27,2048.00,17104896,N/A,2025-08-04 17:54:08
1044,15.500599,N/A,N/A,2.61e-04,31564.81,2048.00,17121280,N/A,2025-08-04 17:54:08
1045,14.359823,N/A,N/A,2.62e-04,31562.78,2048.00,17137664,N/A,2025-08-04 17:54:09
1046,13.902644,N/A,N/A,2.62e-04,31556.63,2048.00,17154048,N/A,2025-08-04 17:54:10
