step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
261,4.613667,N/A,N/A,5.00e-05,26452.18,1073152,N/A,2025-07-14 11:58:54
262,4.937594,N/A,N/A,5.00e-05,26792.41,1077248,N/A,2025-07-14 11:58:54
263,6.843110,N/A,N/A,5.00e-05,26993.63,1081344,N/A,2025-07-14 11:58:54
264,7.032406,N/A,N/A,5.00e-05,27057.69,1085440,N/A,2025-07-14 11:58:54
265,5.927453,N/A,N/A,5.00e-05,27077.47,1089536,N/A,2025-07-14 11:58:55
266,3.550292,N/A,N/A,5.00e-05,27077.41,1093632,N/A,2025-07-14 11:58:55
267,6.048133,N/A,N/A,5.00e-05,26852.47,1097728,N/A,2025-07-14 11:58:55
268,5.936675,N/A,N/A,5.00e-05,26520.98,1101824,N/A,2025-07-14 11:58:55
269,6.182954,N/A,N/A,5.00e-05,26784.60,1105920,N/A,2025-07-14 11:58:55
270,6.475900,N/A,N/A,5.00e-05,26238.15,1110016,1.0000,2025-07-14 11:58:56
271,7.106184,N/A,N/A,5.00e-05,26193.05,1114112,N/A,2025-07-14 11:58:56
272,7.355502,N/A,N/A,5.00e-05,26103.35,1118208,N/A,2025-07-14 11:58:56
273,2.917572,N/A,N/A,5.00e-05,26099.85,1122304,N/A,2025-07-14 11:58:56
274,7.573271,N/A,N/A,5.00e-05,26063.94,1126400,N/A,2025-07-14 11:58:56
275,7.903585,N/A,N/A,5.00e-05,26030.80,1130496,N/A,2025-07-14 11:58:56
276,7.095385,N/A,N/A,5.00e-05,26211.34,1134592,N/A,2025-07-14 11:58:57
277,4.850877,N/A,N/A,5.00e-05,26557.47,1138688,N/A,2025-07-14 11:58:57
278,7.370796,N/A,N/A,5.00e-05,26800.30,1142784,N/A,2025-07-14 11:58:57
279,4.556689,N/A,N/A,5.00e-05,27465.11,1146880,N/A,2025-07-14 11:58:57
280,5.302660,N/A,N/A,5.00e-05,26856.61,1150976,1.0000,2025-07-14 11:58:57
281,6.880189,N/A,N/A,5.00e-05,26891.85,1155072,N/A,2025-07-14 11:58:57
282,5.376361,N/A,N/A,5.00e-05,26846.42,1159168,N/A,2025-07-14 11:58:58
283,5.340429,N/A,N/A,5.00e-05,26827.87,1163264,N/A,2025-07-14 11:58:58
284,5.389523,N/A,N/A,5.00e-05,26901.01,1167360,N/A,2025-07-14 11:58:58
285,7.241404,N/A,N/A,5.00e-05,26946.05,1171456,N/A,2025-07-14 11:58:58
286,6.349866,N/A,N/A,5.00e-05,26870.38,1175552,N/A,2025-07-14 11:58:58
287,5.737120,N/A,N/A,5.00e-05,26903.25,1179648,N/A,2025-07-14 11:58:58
288,6.347732,N/A,N/A,5.00e-05,27062.29,1183744,N/A,2025-07-14 11:58:59
289,5.288515,N/A,N/A,5.00e-05,27758.98,1187840,N/A,2025-07-14 11:58:59
290,7.102766,N/A,N/A,5.00e-05,27258.01,1191936,1.0000,2025-07-14 11:58:59
