step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,total_tokens,grad_norm,timestamp
133,10.353045,N/A,N/A,1.34e-05,27451.16,548864,N/A,2025-06-02 12:06:19
134,10.340805,N/A,N/A,1.35e-05,27369.34,552960,N/A,2025-06-02 12:06:19
135,10.331003,N/A,N/A,1.36e-05,27079.54,557056,N/A,2025-06-02 12:06:19
136,10.545309,N/A,N/A,1.37e-05,27116.37,561152,N/A,2025-06-02 12:06:19
137,10.535942,N/A,N/A,1.38e-05,26987.97,565248,N/A,2025-06-02 12:06:19
138,10.524357,N/A,N/A,1.39e-05,27052.26,569344,N/A,2025-06-02 12:06:19
139,10.514288,N/A,N/A,1.40e-05,27706.55,573440,N/A,2025-06-02 12:06:20
140,10.477983,N/A,N/A,1.41e-05,26409.68,577536,0.5000,2025-06-02 12:06:20
141,10.466323,N/A,N/A,1.42e-05,26452.67,581632,N/A,2025-06-02 12:06:20
142,10.462692,N/A,N/A,1.43e-05,27516.56,585728,N/A,2025-06-02 12:06:20
143,10.450718,N/A,N/A,1.44e-05,27517.89,589824,N/A,2025-06-02 12:06:20
144,10.358636,N/A,N/A,1.45e-05,27829.17,593920,N/A,2025-06-02 12:06:20
145,10.346102,N/A,N/A,1.46e-05,27616.54,598016,N/A,2025-06-02 12:06:21
146,10.333639,N/A,N/A,1.47e-05,27393.45,602112,N/A,2025-06-02 12:06:21
147,10.329791,N/A,N/A,1.48e-05,27466.61,606208,N/A,2025-06-02 12:06:21
148,10.552052,N/A,N/A,1.49e-05,27423.72,610304,N/A,2025-06-02 12:06:21
149,10.548727,N/A,N/A,1.50e-05,28908.35,614400,N/A,2025-06-02 12:06:21
150,10.539432,N/A,N/A,1.51e-05,28365.52,618496,0.5000,2025-06-02 12:06:21
151,10.534319,N/A,N/A,1.52e-05,28354.72,622592,N/A,2025-06-02 12:06:21
152,10.276668,N/A,N/A,1.53e-05,27993.79,626688,N/A,2025-06-02 12:06:22
153,10.268588,N/A,N/A,1.54e-05,27353.45,630784,N/A,2025-06-02 12:06:22
154,10.264606,N/A,N/A,1.55e-05,27407.06,634880,N/A,2025-06-02 12:06:22
155,10.252060,N/A,N/A,1.56e-05,27665.59,638976,N/A,2025-06-02 12:06:22
156,11.071033,N/A,N/A,1.57e-05,27450.00,643072,N/A,2025-06-02 12:06:22
157,11.059482,N/A,N/A,1.58e-05,27302.79,647168,N/A,2025-06-02 12:06:23
158,11.052732,N/A,N/A,1.59e-05,26986.39,651264,N/A,2025-06-02 12:06:23
159,11.045584,N/A,N/A,1.60e-05,27555.76,655360,N/A,2025-06-02 12:06:23
160,10.176358,N/A,N/A,1.61e-05,26895.01,659456,0.5000,2025-06-02 12:06:23
161,9.694314,N/A,N/A,1.62e-05,27271.38,663552,N/A,2025-06-02 12:06:23
162,9.622194,N/A,N/A,1.63e-05,27655.58,667648,N/A,2025-06-02 12:06:23
163,9.987609,N/A,N/A,1.64e-05,27811.55,671744,N/A,2025-06-02 12:06:23
164,9.914853,N/A,N/A,1.65e-05,27579.02,675840,N/A,2025-06-02 12:06:24
165,9.279800,N/A,N/A,1.66e-05,27600.21,679936,N/A,2025-06-02 12:06:24
166,10.473727,N/A,N/A,1.67e-05,27736.24,684032,N/A,2025-06-02 12:06:24
167,10.305664,N/A,N/A,1.68e-05,27590.65,688128,N/A,2025-06-02 12:06:24
168,8.587778,N/A,N/A,1.69e-05,27622.82,692224,N/A,2025-06-02 12:06:24
169,9.537762,N/A,N/A,1.70e-05,27837.11,696320,N/A,2025-06-02 12:06:24
170,10.695391,N/A,N/A,1.71e-05,26827.10,700416,0.5000,2025-06-02 12:06:25
171,9.789985,N/A,N/A,1.72e-05,26887.64,704512,N/A,2025-06-02 12:06:25
172,9.652043,N/A,N/A,1.73e-05,26885.26,708608,N/A,2025-06-02 12:06:25
173,10.407460,N/A,N/A,1.74e-05,27175.71,712704,N/A,2025-06-02 12:06:25
174,10.200160,N/A,N/A,1.75e-05,27132.56,716800,N/A,2025-06-02 12:06:25
175,10.296290,N/A,N/A,1.76e-05,27208.85,720896,N/A,2025-06-02 12:06:25
176,10.302113,N/A,N/A,1.77e-05,27608.75,724992,N/A,2025-06-02 12:06:26
177,10.101110,N/A,N/A,1.78e-05,27561.93,729088,N/A,2025-06-02 12:06:26
178,9.669881,N/A,N/A,1.79e-05,27874.98,733184,N/A,2025-06-02 12:06:26
179,9.077921,N/A,N/A,1.80e-05,29044.12,737280,N/A,2025-06-02 12:06:26
180,10.329944,N/A,N/A,1.81e-05,28595.28,741376,0.5000,2025-06-02 12:06:26
181,9.644814,N/A,N/A,1.82e-05,28580.38,745472,N/A,2025-06-02 12:06:26
182,9.312573,N/A,N/A,1.83e-05,28633.00,749568,N/A,2025-06-02 12:06:27
183,9.366366,N/A,N/A,1.84e-05,28862.16,753664,N/A,2025-06-02 12:06:27
184,10.683484,N/A,N/A,1.85e-05,28708.59,757760,N/A,2025-06-02 12:06:27
185,9.694133,N/A,N/A,1.86e-05,28826.94,761856,N/A,2025-06-02 12:06:27
186,10.632767,N/A,N/A,1.87e-05,28907.14,765952,N/A,2025-06-02 12:06:27
187,9.519592,N/A,N/A,1.88e-05,29100.01,770048,N/A,2025-06-02 12:06:27
188,10.229600,N/A,N/A,1.89e-05,28995.66,774144,N/A,2025-06-02 12:06:28
189,10.240270,N/A,N/A,1.90e-05,29220.47,778240,N/A,2025-06-02 12:06:28
190,10.085233,N/A,N/A,1.91e-05,28487.37,782336,0.5000,2025-06-02 12:06:28
191,10.187244,N/A,N/A,1.92e-05,28192.66,786432,N/A,2025-06-02 12:06:28
192,10.143244,N/A,N/A,1.93e-05,28149.29,790528,N/A,2025-06-02 12:06:28
193,9.578289,N/A,N/A,1.94e-05,28046.22,794624,N/A,2025-06-02 12:06:28
194,10.662180,N/A,N/A,1.95e-05,27962.25,798720,N/A,2025-06-02 12:06:29
195,10.166966,N/A,N/A,1.96e-05,27922.10,802816,N/A,2025-06-02 12:06:29
196,9.305724,N/A,N/A,1.97e-05,27830.42,806912,N/A,2025-06-02 12:06:29
197,10.459254,N/A,N/A,1.98e-05,27844.66,811008,N/A,2025-06-02 12:06:29
198,9.692186,N/A,N/A,1.99e-05,28233.41,815104,N/A,2025-06-02 12:06:29
199,10.337692,N/A,N/A,2.00e-05,28925.80,819200,N/A,2025-06-02 12:06:29
200,9.912073,N/A,N/A,2.01e-05,28207.63,823296,0.5000,2025-06-02 12:06:30
201,9.934196,N/A,N/A,2.02e-05,20940.45,827392,N/A,2025-06-02 12:06:30
202,11.236153,N/A,N/A,2.03e-05,21069.79,831488,N/A,2025-06-02 12:06:30
203,10.251337,N/A,N/A,2.04e-05,21094.56,835584,N/A,2025-06-02 12:06:30
204,10.248911,N/A,N/A,2.05e-05,21071.36,839680,N/A,2025-06-02 12:06:31
205,9.568348,N/A,N/A,2.06e-05,21102.59,843776,N/A,2025-06-02 12:06:31
206,10.041243,N/A,N/A,2.07e-05,21107.60,847872,N/A,2025-06-02 12:06:31
207,10.033690,N/A,N/A,2.08e-05,20861.68,851968,N/A,2025-06-02 12:06:31
208,9.283864,N/A,N/A,2.09e-05,20695.51,856064,N/A,2025-06-02 12:06:31
209,9.520096,N/A,N/A,2.10e-05,21215.52,860160,N/A,2025-06-02 12:06:31
210,10.088963,N/A,N/A,2.11e-05,27795.76,864256,0.5000,2025-06-02 12:06:32
211,10.578972,N/A,N/A,2.12e-05,27762.60,868352,N/A,2025-06-02 12:06:32
212,8.954696,N/A,N/A,2.13e-05,27391.74,872448,N/A,2025-06-02 12:06:32
213,10.409882,N/A,N/A,2.14e-05,27419.86,876544,N/A,2025-06-02 12:06:32
214,8.899660,N/A,N/A,2.15e-05,27405.38,880640,N/A,2025-06-02 12:06:32
215,10.548397,N/A,N/A,2.16e-05,27402.72,884736,N/A,2025-06-02 12:06:32
216,10.213344,N/A,N/A,2.17e-05,27647.34,888832,N/A,2025-06-02 12:06:33
217,10.110591,N/A,N/A,2.18e-05,27806.60,892928,N/A,2025-06-02 12:06:33
218,9.138038,N/A,N/A,2.19e-05,27381.60,897024,N/A,2025-06-02 12:06:33
219,9.857307,N/A,N/A,2.20e-05,28283.37,901120,N/A,2025-06-02 12:06:33
220,10.459472,N/A,N/A,2.21e-05,27619.00,905216,0.5000,2025-06-02 12:06:33
221,9.162271,N/A,N/A,2.22e-05,27764.02,909312,N/A,2025-06-02 12:06:33
222,9.567914,N/A,N/A,2.23e-05,27771.76,913408,N/A,2025-06-02 12:06:34
223,9.280106,N/A,N/A,2.24e-05,27604.99,917504,N/A,2025-06-02 12:06:34
224,9.200476,N/A,N/A,2.25e-05,27654.60,921600,N/A,2025-06-02 12:06:34
225,9.842852,N/A,N/A,2.26e-05,27537.08,925696,N/A,2025-06-02 12:06:34
226,8.906449,N/A,N/A,2.27e-05,27695.53,929792,N/A,2025-06-02 12:06:34
227,9.665461,N/A,N/A,2.28e-05,27832.82,933888,N/A,2025-06-02 12:06:34
228,9.918203,N/A,N/A,2.29e-05,27879.81,937984,N/A,2025-06-02 12:06:35
229,9.855526,N/A,N/A,2.30e-05,28610.23,942080,N/A,2025-06-02 12:06:35
230,9.004105,N/A,N/A,2.31e-05,28178.12,946176,0.5000,2025-06-02 12:06:35
231,7.715063,N/A,N/A,2.32e-05,27772.97,950272,N/A,2025-06-02 12:06:35
232,10.009604,N/A,N/A,2.33e-05,27485.56,954368,N/A,2025-06-02 12:06:35
233,9.600183,N/A,N/A,2.34e-05,27449.49,958464,N/A,2025-06-02 12:06:35
234,8.790742,N/A,N/A,2.35e-05,27768.47,962560,N/A,2025-06-02 12:06:36
235,8.426883,N/A,N/A,2.36e-05,27775.33,966656,N/A,2025-06-02 12:06:36
236,9.254164,N/A,N/A,2.37e-05,27908.09,970752,N/A,2025-06-02 12:06:36
237,9.415353,N/A,N/A,2.38e-05,27894.63,974848,N/A,2025-06-02 12:06:36
238,10.309791,N/A,N/A,2.39e-05,27887.22,978944,N/A,2025-06-02 12:06:36
239,10.985647,N/A,N/A,2.40e-05,28517.15,983040,N/A,2025-06-02 12:06:36
240,9.835859,N/A,N/A,2.41e-05,28230.77,987136,0.5000,2025-06-02 12:06:37
241,9.902764,N/A,N/A,2.42e-05,28744.47,991232,N/A,2025-06-02 12:06:37
242,8.773230,N/A,N/A,2.43e-05,28710.64,995328,N/A,2025-06-02 12:06:37
243,9.571402,N/A,N/A,2.44e-05,28315.12,999424,N/A,2025-06-02 12:06:37
244,9.587472,N/A,N/A,2.45e-05,28232.67,1003520,N/A,2025-06-02 12:06:37
245,9.627990,N/A,N/A,2.46e-05,28449.06,1007616,N/A,2025-06-02 12:06:37
246,10.673714,N/A,N/A,2.47e-05,28526.16,1011712,N/A,2025-06-02 12:06:37
