step,train_loss,val_loss,val_perplexity,learning_rate,tokens_per_sec,tokens_per_sec_per_M_params,total_tokens,grad_norm,timestamp
13382,5.894963,N/A,N/A,1.70e-04,29749.50,418.00,230080512,N/A,2025-08-04 21:02:26
13383,5.649367,N/A,N/A,1.70e-04,29735.28,846.50,230088704,N/A,2025-08-04 21:02:26
13384,5.489664,N/A,N/A,1.70e-04,29735.78,1170.50,230096896,N/A,2025-08-04 21:02:26
13385,5.533671,N/A,N/A,1.70e-04,29720.14,1201.75,230105088,N/A,2025-08-04 21:02:27
13386,5.999307,N/A,N/A,1.70e-04,29714.18,755.75,230113280,N/A,2025-08-04 21:02:27
13387,5.652383,N/A,N/A,1.70e-04,29723.79,762.25,230121472,N/A,2025-08-04 21:02:27
13388,5.622110,N/A,N/A,1.70e-04,29765.49,480.50,230129664,N/A,2025-08-04 21:02:28
13389,5.684134,N/A,N/A,1.70e-04,30002.03,1085.50,230137856,N/A,2025-08-04 21:02:28
13390,5.523463,N/A,N/A,1.70e-04,29688.74,338.50,230146048,2615.6141,2025-08-04 21:02:28
13391,5.206887,N/A,N/A,1.70e-04,29669.01,645.25,230154240,N/A,2025-08-04 21:02:29
13392,5.638569,N/A,N/A,1.70e-04,29578.85,830.75,230162432,N/A,2025-08-04 21:02:29
13393,4.925176,N/A,N/A,1.70e-04,29530.02,775.25,230170624,N/A,2025-08-04 21:02:29
13394,5.300670,N/A,N/A,1.70e-04,29440.15,742.50,230178816,N/A,2025-08-04 21:02:30
13395,5.374948,N/A,N/A,1.70e-04,29349.90,1131.25,230187008,N/A,2025-08-04 21:02:30
13396,5.655175,N/A,N/A,1.70e-04,29299.15,1042.75,230195200,N/A,2025-08-04 21:02:30
13397,5.511616,N/A,N/A,1.69e-04,29186.77,957.00,230203392,N/A,2025-08-04 21:02:30
13398,5.572159,N/A,N/A,1.69e-04,29134.46,679.25,230211584,N/A,2025-08-04 21:02:31
13399,5.184857,N/A,N/A,1.69e-04,29316.77,891.25,230219776,N/A,2025-08-04 21:02:31
13400,5.773681,N/A,N/A,1.69e-04,29019.97,938.00,230227968,3225.1617,2025-08-04 21:02:31
13401,5.596660,N/A,N/A,1.69e-04,9822.64,701.00,230236160,N/A,2025-08-04 21:02:37
13402,5.905521,N/A,N/A,1.69e-04,9810.38,785.50,230244352,N/A,2025-08-04 21:02:38
13403,6.004690,N/A,N/A,1.69e-04,9805.47,1437.50,230252544,N/A,2025-08-04 21:02:38
13404,5.836095,N/A,N/A,1.69e-04,9787.31,757.00,230260736,N/A,2025-08-04 21:02:38
13405,5.754822,N/A,N/A,1.69e-04,9792.65,411.50,230268928,N/A,2025-08-04 21:02:39
13406,5.501340,N/A,N/A,1.69e-04,9802.37,1140.50,230277120,N/A,2025-08-04 21:02:39
13407,5.554413,N/A,N/A,1.69e-04,9773.88,788.25,230285312,N/A,2025-08-04 21:02:39
13408,5.965690,N/A,N/A,1.69e-04,9785.45,743.50,230293504,N/A,2025-08-04 21:02:39
13409,5.579504,N/A,N/A,1.69e-04,9818.42,497.00,230301696,N/A,2025-08-04 21:02:40
13410,5.955934,N/A,N/A,1.69e-04,28842.55,638.25,230309888,2758.0670,2025-08-04 21:02:40
13411,5.402073,N/A,N/A,1.69e-04,28969.10,1211.50,230318080,N/A,2025-08-04 21:02:40
13412,5.420255,N/A,N/A,1.69e-04,29114.85,682.00,230326272,N/A,2025-08-04 21:02:41
13413,6.342957,N/A,N/A,1.69e-04,29346.68,620.25,230334464,N/A,2025-08-04 21:02:41
13414,5.332562,N/A,N/A,1.69e-04,29356.26,1101.50,230342656,N/A,2025-08-04 21:02:41
13415,5.776968,N/A,N/A,1.69e-04,29376.90,482.75,230350848,N/A,2025-08-04 21:02:42
13416,5.313135,N/A,N/A,1.69e-04,29709.37,944.75,230359040,N/A,2025-08-04 21:02:42
13417,5.457690,N/A,N/A,1.69e-04,29715.72,903.00,230367232,N/A,2025-08-04 21:02:42
13418,5.108679,N/A,N/A,1.69e-04,29741.81,769.50,230375424,N/A,2025-08-04 21:02:43
13419,5.778801,N/A,N/A,1.69e-04,29978.11,1245.00,230383616,N/A,2025-08-04 21:02:43
13420,6.131288,N/A,N/A,1.69e-04,29671.48,1122.25,230391808,3024.6060,2025-08-04 21:02:43
13421,4.819004,N/A,N/A,1.69e-04,29651.49,738.00,230400000,N/A,2025-08-04 21:02:43
13422,6.309882,N/A,N/A,1.69e-04,29624.39,691.00,230408192,N/A,2025-08-04 21:02:44
13423,5.493267,N/A,N/A,1.69e-04,29618.92,541.75,230416384,N/A,2025-08-04 21:02:44
13424,5.209801,N/A,N/A,1.68e-04,29625.09,588.75,230424576,N/A,2025-08-04 21:02:44
13425,5.438513,N/A,N/A,1.68e-04,29634.64,377.00,230432768,N/A,2025-08-04 21:02:45
13426,5.251461,N/A,N/A,1.68e-04,29638.96,447.50,230440960,N/A,2025-08-04 21:02:45
13427,5.727018,N/A,N/A,1.68e-04,29638.68,811.00,230449152,N/A,2025-08-04 21:02:45
13428,5.726512,N/A,N/A,1.68e-04,29675.70,1109.00,230457344,N/A,2025-08-04 21:02:46
13429,5.442000,N/A,N/A,1.68e-04,29976.31,1122.25,230465536,N/A,2025-08-04 21:02:46
13430,5.223559,N/A,N/A,1.68e-04,29747.10,712.75,230473728,3377.6084,2025-08-04 21:02:46
13431,5.227897,N/A,N/A,1.68e-04,29761.99,1209.75,230481920,N/A,2025-08-04 21:02:47
13432,5.439324,N/A,N/A,1.68e-04,29771.14,993.50,230490112,N/A,2025-08-04 21:02:47
13433,5.492001,N/A,N/A,1.68e-04,29768.03,744.75,230498304,N/A,2025-08-04 21:02:47
13434,5.821061,N/A,N/A,1.68e-04,29752.76,824.50,230506496,N/A,2025-08-04 21:02:47
13435,5.846719,N/A,N/A,1.68e-04,29758.21,975.50,230514688,N/A,2025-08-04 21:02:48
13436,5.692521,N/A,N/A,1.68e-04,29751.64,778.75,230522880,N/A,2025-08-04 21:02:48
13437,5.090124,N/A,N/A,1.68e-04,29736.55,771.50,230531072,N/A,2025-08-04 21:02:48
13438,5.759277,N/A,N/A,1.68e-04,29755.85,985.75,230539264,N/A,2025-08-04 21:02:49
13439,5.213438,N/A,N/A,1.68e-04,29979.60,447.25,230547456,N/A,2025-08-04 21:02:49
13440,5.786105,N/A,N/A,1.68e-04,29747.32,521.00,230555648,5408.1312,2025-08-04 21:02:49
13441,5.827547,N/A,N/A,1.68e-04,29750.31,886.50,230563840,N/A,2025-08-04 21:02:50
13442,6.037508,N/A,N/A,1.68e-04,29703.08,606.00,230572032,N/A,2025-08-04 21:02:50
13443,5.506803,N/A,N/A,1.68e-04,29678.61,1249.75,230580224,N/A,2025-08-04 21:02:50
13444,5.664504,N/A,N/A,1.68e-04,29653.44,609.00,230588416,N/A,2025-08-04 21:02:50
13445,5.294757,N/A,N/A,1.68e-04,29641.06,561.25,230596608,N/A,2025-08-04 21:02:51
13446,5.285674,N/A,N/A,1.68e-04,29653.47,502.00,230604800,N/A,2025-08-04 21:02:51
13447,5.459111,N/A,N/A,1.68e-04,29652.77,688.00,230612992,N/A,2025-08-04 21:02:51
13448,5.459476,N/A,N/A,1.68e-04,29679.33,815.25,230621184,N/A,2025-08-04 21:02:52
13449,6.192183,N/A,N/A,1.68e-04,29898.09,1123.50,230629376,N/A,2025-08-04 21:02:52
13450,5.921418,N/A,N/A,1.68e-04,29621.79,630.75,230637568,3306.3208,2025-08-04 21:02:52
13451,6.191424,N/A,N/A,1.67e-04,29656.03,570.00,230645760,N/A,2025-08-04 21:02:53
13452,5.843074,N/A,N/A,1.67e-04,29650.27,1510.00,230653952,N/A,2025-08-04 21:02:53
13453,5.423810,N/A,N/A,1.67e-04,29637.88,310.50,230662144,N/A,2025-08-04 21:02:53
13454,6.339055,N/A,N/A,1.67e-04,29637.86,1007.00,230670336,N/A,2025-08-04 21:02:54
13455,5.535434,N/A,N/A,1.67e-04,29613.04,1318.00,230678528,N/A,2025-08-04 21:02:54
13456,5.579837,N/A,N/A,1.67e-04,29613.03,807.25,230686720,N/A,2025-08-04 21:02:54
13457,5.629068,N/A,N/A,1.67e-04,29605.00,807.25,230694912,N/A,2025-08-04 21:02:54
13458,5.831762,N/A,N/A,1.67e-04,29609.68,676.50,230703104,N/A,2025-08-04 21:02:55
13459,5.963693,N/A,N/A,1.67e-04,29867.56,434.50,230711296,N/A,2025-08-04 21:02:55
13460,5.287718,N/A,N/A,1.67e-04,29652.71,733.25,230719488,5877.4736,2025-08-04 21:02:55
13461,5.474527,N/A,N/A,1.67e-04,29671.96,880.25,230727680,N/A,2025-08-04 21:02:56
13462,5.665939,N/A,N/A,1.67e-04,29688.84,949.00,230735872,N/A,2025-08-04 21:02:56
13463,5.552167,N/A,N/A,1.67e-04,29692.96,912.25,230744064,N/A,2025-08-04 21:02:56
13464,4.804402,N/A,N/A,1.67e-04,29711.50,483.00,230752256,N/A,2025-08-04 21:02:57
13465,5.347459,N/A,N/A,1.67e-04,29715.57,757.00,230760448,N/A,2025-08-04 21:02:57
13466,5.578730,N/A,N/A,1.67e-04,29677.50,1341.75,230768640,N/A,2025-08-04 21:02:57
13467,5.890803,N/A,N/A,1.67e-04,29669.07,1057.50,230776832,N/A,2025-08-04 21:02:58
13468,5.421936,N/A,N/A,1.67e-04,29656.09,634.75,230785024,N/A,2025-08-04 21:02:58
13469,5.357498,N/A,N/A,1.67e-04,29862.68,632.00,230793216,N/A,2025-08-04 21:02:58
13470,5.469095,N/A,N/A,1.67e-04,29622.30,535.25,230801408,25685.7017,2025-08-04 21:02:58
13471,5.722597,N/A,N/A,1.67e-04,29633.03,640.75,230809600,N/A,2025-08-04 21:02:59
13472,5.647613,N/A,N/A,1.67e-04,29632.35,1347.75,230817792,N/A,2025-08-04 21:02:59
13473,5.838346,N/A,N/A,1.67e-04,29632.58,1311.25,230825984,N/A,2025-08-04 21:02:59
13474,5.653245,N/A,N/A,1.67e-04,29607.68,793.75,230834176,N/A,2025-08-04 21:03:00
13475,5.420335,N/A,N/A,1.67e-04,29644.83,1057.25,230842368,N/A,2025-08-04 21:03:00
13476,5.651238,N/A,N/A,1.67e-04,29661.33,1191.25,230850560,N/A,2025-08-04 21:03:00
13477,5.055937,N/A,N/A,1.67e-04,29679.91,850.00,230858752,N/A,2025-08-04 21:03:01
13478,5.068189,N/A,N/A,1.66e-04,29701.64,612.00,230866944,N/A,2025-08-04 21:03:01
13479,6.462873,N/A,N/A,1.66e-04,29919.82,792.25,230875136,N/A,2025-08-04 21:03:01
13480,5.560515,N/A,N/A,1.66e-04,29694.32,992.50,230883328,4638.8719,2025-08-04 21:03:02
13481,5.717902,N/A,N/A,1.66e-04,29705.14,1104.25,230891520,N/A,2025-08-04 21:03:02
13482,4.946038,N/A,N/A,1.66e-04,29690.27,650.00,230899712,N/A,2025-08-04 21:03:02
13483,5.365277,N/A,N/A,1.66e-04,29682.92,1121.25,230907904,N/A,2025-08-04 21:03:02
13484,5.446174,N/A,N/A,1.66e-04,29678.48,486.25,230916096,N/A,2025-08-04 21:03:03
13485,5.544662,N/A,N/A,1.66e-04,29440.82,1224.25,230924288,N/A,2025-08-04 21:03:03
13486,5.620367,N/A,N/A,1.66e-04,29112.96,1096.00,230932480,N/A,2025-08-04 21:03:03
13487,5.579707,N/A,N/A,1.66e-04,28862.44,1582.50,230940672,N/A,2025-08-04 21:03:04
13488,5.238206,N/A,N/A,1.66e-04,28839.41,794.75,230948864,N/A,2025-08-04 21:03:04
13489,5.564566,N/A,N/A,1.66e-04,28754.97,1180.25,230957056,N/A,2025-08-04 21:03:04
13490,6.015882,N/A,N/A,1.66e-04,28220.45,770.00,230965248,3832.8919,2025-08-04 21:03:05
13491,5.509778,N/A,N/A,1.66e-04,28015.48,782.25,230973440,N/A,2025-08-04 21:03:05
13492,5.655087,N/A,N/A,1.66e-04,27706.98,552.75,230981632,N/A,2025-08-04 21:03:05
13493,5.727001,N/A,N/A,1.66e-04,27441.06,709.75,230989824,N/A,2025-08-04 21:03:06
13494,6.070716,N/A,N/A,1.66e-04,27415.72,1314.25,230998016,N/A,2025-08-04 21:03:06
13495,5.911321,N/A,N/A,1.66e-04,27696.71,772.00,231006208,N/A,2025-08-04 21:03:06
13496,5.456032,N/A,N/A,1.66e-04,27714.03,408.00,231014400,N/A,2025-08-04 21:03:07
13497,5.845026,N/A,N/A,1.66e-04,27467.95,656.25,231022592,N/A,2025-08-04 21:03:07
13498,5.829059,N/A,N/A,1.66e-04,27543.38,952.00,231030784,N/A,2025-08-04 21:03:07
13499,5.986239,N/A,N/A,1.66e-04,28018.34,657.00,231038976,N/A,2025-08-04 21:03:08
13500,5.991308,N/A,N/A,1.66e-04,27530.41,383.50,231047168,5664.9112,2025-08-04 21:03:08
13501,5.963051,N/A,N/A,1.66e-04,9702.15,902.00,231055360,N/A,2025-08-04 21:03:14
13502,5.173184,N/A,N/A,1.66e-04,9732.72,362.25,231063552,N/A,2025-08-04 21:03:14
13503,4.937836,N/A,N/A,1.66e-04,9764.67,655.75,231071744,N/A,2025-08-04 21:03:14
13504,5.485443,N/A,N/A,1.65e-04,9765.77,1367.25,231079936,N/A,2025-08-04 21:03:15
13505,5.601679,N/A,N/A,1.65e-04,9792.55,819.50,231088128,N/A,2025-08-04 21:03:15
13506,5.537634,N/A,N/A,1.65e-04,9829.03,733.50,231096320,N/A,2025-08-04 21:03:15
13507,5.701919,N/A,N/A,1.65e-04,9851.13,1015.50,231104512,N/A,2025-08-04 21:03:16
13508,5.681574,N/A,N/A,1.65e-04,9857.04,943.50,231112704,N/A,2025-08-04 21:03:16
13509,5.125464,N/A,N/A,1.65e-04,9943.42,673.50,231120896,N/A,2025-08-04 21:03:16
13510,5.271853,N/A,N/A,1.65e-04,29723.60,828.00,231129088,10522.3175,2025-08-04 21:03:17
13511,5.884470,N/A,N/A,1.65e-04,29716.99,856.50,231137280,N/A,2025-08-04 21:03:17
13512,5.258763,N/A,N/A,1.65e-04,29709.23,807.00,231145472,N/A,2025-08-04 21:03:17
13513,5.411153,N/A,N/A,1.65e-04,29711.34,657.00,231153664,N/A,2025-08-04 21:03:18
13514,4.822926,N/A,N/A,1.65e-04,29717.73,616.50,231161856,N/A,2025-08-04 21:03:18
13515,5.277692,N/A,N/A,1.65e-04,29691.93,409.75,231170048,N/A,2025-08-04 21:03:18
13516,5.894722,N/A,N/A,1.65e-04,29702.85,770.25,231178240,N/A,2025-08-04 21:03:18
13517,5.170489,N/A,N/A,1.65e-04,29690.22,494.25,231186432,N/A,2025-08-04 21:03:19
13518,5.802056,N/A,N/A,1.65e-04,29678.05,370.25,231194624,N/A,2025-08-04 21:03:19
13519,5.528024,N/A,N/A,1.65e-04,29923.83,846.00,231202816,N/A,2025-08-04 21:03:19
13520,5.375521,N/A,N/A,1.65e-04,29736.42,611.25,231211008,5261.9474,2025-08-04 21:03:20
13521,5.704914,N/A,N/A,1.65e-04,29756.62,998.50,231219200,N/A,2025-08-04 21:03:20
13522,5.341170,N/A,N/A,1.65e-04,29748.15,632.00,231227392,N/A,2025-08-04 21:03:20
13523,6.341872,N/A,N/A,1.65e-04,29718.26,382.00,231235584,N/A,2025-08-04 21:03:21
13524,5.554518,N/A,N/A,1.65e-04,29744.17,563.50,231243776,N/A,2025-08-04 21:03:21
13525,5.799623,N/A,N/A,1.65e-04,29684.82,1215.00,231251968,N/A,2025-08-04 21:03:21
13526,6.094226,N/A,N/A,1.65e-04,29698.35,986.00,231260160,N/A,2025-08-04 21:03:21
13527,5.171321,N/A,N/A,1.65e-04,29735.30,1022.25,231268352,N/A,2025-08-04 21:03:22
13528,5.724432,N/A,N/A,1.65e-04,29733.36,563.00,231276544,N/A,2025-08-04 21:03:22
13529,5.210066,N/A,N/A,1.65e-04,29961.52,631.75,231284736,N/A,2025-08-04 21:03:22
13530,5.442622,N/A,N/A,1.65e-04,29701.01,1090.50,231292928,5703.3117,2025-08-04 21:03:23
13531,5.341761,N/A,N/A,1.64e-04,29694.20,1628.00,231301120,N/A,2025-08-04 21:03:23
13532,5.329938,N/A,N/A,1.64e-04,29721.12,859.25,231309312,N/A,2025-08-04 21:03:23
13533,5.780640,N/A,N/A,1.64e-04,29735.59,793.25,231317504,N/A,2025-08-04 21:03:24
13534,5.300491,N/A,N/A,1.64e-04,29816.74,1097.75,231325696,N/A,2025-08-04 21:03:24
13535,5.237546,N/A,N/A,1.64e-04,29785.91,744.00,231333888,N/A,2025-08-04 21:03:24
13536,5.876201,N/A,N/A,1.64e-04,29766.75,695.00,231342080,N/A,2025-08-04 21:03:25
13537,5.669902,N/A,N/A,1.64e-04,29766.75,670.00,231350272,N/A,2025-08-04 21:03:25
13538,5.745909,N/A,N/A,1.64e-04,29762.71,769.75,231358464,N/A,2025-08-04 21:03:25
13539,5.569326,N/A,N/A,1.64e-04,30006.84,488.00,231366656,N/A,2025-08-04 21:03:25
13540,5.558045,N/A,N/A,1.64e-04,29740.05,417.50,231374848,2627868.7281,2025-08-04 21:03:26
13541,5.900819,N/A,N/A,1.64e-04,29722.56,374.00,231383040,N/A,2025-08-04 21:03:26
13542,5.515254,N/A,N/A,1.64e-04,29727.57,1179.75,231391232,N/A,2025-08-04 21:03:26
13543,5.240114,N/A,N/A,1.64e-04,29725.90,477.75,231399424,N/A,2025-08-04 21:03:27
13544,5.407165,N/A,N/A,1.64e-04,29750.71,653.25,231407616,N/A,2025-08-04 21:03:27
13545,5.792515,N/A,N/A,1.64e-04,29770.49,400.25,231415808,N/A,2025-08-04 21:03:27
13546,5.897961,N/A,N/A,1.64e-04,29781.80,728.75,231424000,N/A,2025-08-04 21:03:28
13547,5.753418,N/A,N/A,1.64e-04,29770.59,1195.75,231432192,N/A,2025-08-04 21:03:28
13548,5.625415,N/A,N/A,1.64e-04,29790.26,754.50,231440384,N/A,2025-08-04 21:03:28
13549,5.849176,N/A,N/A,1.64e-04,30046.57,851.25,231448576,N/A,2025-08-04 21:03:29
13550,5.484326,N/A,N/A,1.64e-04,29788.72,689.00,231456768,4478.8118,2025-08-04 21:03:29
13551,5.301445,N/A,N/A,1.64e-04,29767.13,1045.50,231464960,N/A,2025-08-04 21:03:29
13552,5.754238,N/A,N/A,1.64e-04,29774.03,573.75,231473152,N/A,2025-08-04 21:03:29
13553,5.527628,N/A,N/A,1.64e-04,29767.15,1338.25,231481344,N/A,2025-08-04 21:03:30
13554,5.393883,N/A,N/A,1.64e-04,29762.83,869.50,231489536,N/A,2025-08-04 21:03:30
13555,5.408805,N/A,N/A,1.64e-04,29752.40,911.25,231497728,N/A,2025-08-04 21:03:30
13556,5.433200,N/A,N/A,1.64e-04,29739.41,1071.25,231505920,N/A,2025-08-04 21:03:31
13557,5.385076,N/A,N/A,1.64e-04,29732.20,1212.50,231514112,N/A,2025-08-04 21:03:31
13558,5.906837,N/A,N/A,1.63e-04,29727.64,736.75,231522304,N/A,2025-08-04 21:03:31
13559,5.405150,N/A,N/A,1.63e-04,29959.31,1248.00,231530496,N/A,2025-08-04 21:03:32
13560,5.380556,N/A,N/A,1.63e-04,29725.79,626.50,231538688,2196.6812,2025-08-04 21:03:32
13561,5.478574,N/A,N/A,1.63e-04,29713.22,971.50,231546880,N/A,2025-08-04 21:03:32
13562,5.257639,N/A,N/A,1.63e-04,29724.00,800.00,231555072,N/A,2025-08-04 21:03:32
13563,5.605248,N/A,N/A,1.63e-04,29685.41,648.50,231563264,N/A,2025-08-04 21:03:33
13564,4.895814,N/A,N/A,1.63e-04,29675.39,565.00,231571456,N/A,2025-08-04 21:03:33
13565,6.272248,N/A,N/A,1.63e-04,29679.47,645.50,231579648,N/A,2025-08-04 21:03:33
13566,5.786473,N/A,N/A,1.63e-04,29682.73,1092.25,231587840,N/A,2025-08-04 21:03:34
13567,5.800347,N/A,N/A,1.63e-04,29717.95,1018.25,231596032,N/A,2025-08-04 21:03:34
13568,5.383683,N/A,N/A,1.63e-04,29741.51,404.50,231604224,N/A,2025-08-04 21:03:34
13569,5.995558,N/A,N/A,1.63e-04,29983.28,643.00,231612416,N/A,2025-08-04 21:03:35
13570,6.225232,N/A,N/A,1.63e-04,29713.83,459.25,231620608,2686.5796,2025-08-04 21:03:35
13571,5.342603,N/A,N/A,1.63e-04,29693.72,475.25,231628800,N/A,2025-08-04 21:03:35
13572,5.593471,N/A,N/A,1.63e-04,29705.00,538.50,231636992,N/A,2025-08-04 21:03:36
13573,5.958369,N/A,N/A,1.63e-04,29716.89,1105.00,231645184,N/A,2025-08-04 21:03:36
13574,5.493168,N/A,N/A,1.63e-04,29707.99,742.50,231653376,N/A,2025-08-04 21:03:36
13575,5.709406,N/A,N/A,1.63e-04,29689.64,1185.50,231661568,N/A,2025-08-04 21:03:36
13576,5.678094,N/A,N/A,1.63e-04,29664.81,568.50,231669760,N/A,2025-08-04 21:03:37
13577,5.462279,N/A,N/A,1.63e-04,29649.44,737.50,231677952,N/A,2025-08-04 21:03:37
13578,5.655889,N/A,N/A,1.63e-04,29657.18,739.50,231686144,N/A,2025-08-04 21:03:37
13579,5.398779,N/A,N/A,1.63e-04,29890.79,428.25,231694336,N/A,2025-08-04 21:03:38
13580,5.616342,N/A,N/A,1.63e-04,29657.26,554.25,231702528,2089.7244,2025-08-04 21:03:38
13581,6.142640,N/A,N/A,1.63e-04,29687.37,676.00,231710720,N/A,2025-08-04 21:03:38
13582,5.502929,N/A,N/A,1.63e-04,29683.05,1355.00,231718912,N/A,2025-08-04 21:03:39
13583,5.854925,N/A,N/A,1.63e-04,29696.67,909.75,231727104,N/A,2025-08-04 21:03:39
13584,5.511355,N/A,N/A,1.63e-04,29703.67,1179.00,231735296,N/A,2025-08-04 21:03:39
13585,5.356365,N/A,N/A,1.62e-04,29722.99,780.50,231743488,N/A,2025-08-04 21:03:40
13586,5.879205,N/A,N/A,1.62e-04,29739.05,745.75,231751680,N/A,2025-08-04 21:03:40
13587,5.745702,N/A,N/A,1.62e-04,29726.95,1048.50,231759872,N/A,2025-08-04 21:03:40
13588,5.300873,N/A,N/A,1.62e-04,29758.54,504.25,231768064,N/A,2025-08-04 21:03:40
13589,5.681592,N/A,N/A,1.62e-04,29991.02,680.75,231776256,N/A,2025-08-04 21:03:41
13590,5.750751,N/A,N/A,1.62e-04,29721.37,877.00,231784448,2557.7779,2025-08-04 21:03:41
13591,5.161451,N/A,N/A,1.62e-04,29730.71,1057.50,231792640,N/A,2025-08-04 21:03:41
13592,5.668713,N/A,N/A,1.62e-04,29736.94,550.00,231800832,N/A,2025-08-04 21:03:42
13593,5.528012,N/A,N/A,1.62e-04,29733.40,610.50,231809024,N/A,2025-08-04 21:03:42
13594,4.756382,N/A,N/A,1.62e-04,29730.04,790.00,231817216,N/A,2025-08-04 21:03:42
13595,5.785220,N/A,N/A,1.62e-04,29733.48,309.50,231825408,N/A,2025-08-04 21:03:43
13596,5.342000,N/A,N/A,1.62e-04,29743.01,499.00,231833600,N/A,2025-08-04 21:03:43
13597,5.489295,N/A,N/A,1.62e-04,29742.50,792.75,231841792,N/A,2025-08-04 21:03:43
13598,6.040806,N/A,N/A,1.62e-04,29752.77,945.50,231849984,N/A,2025-08-04 21:03:44
13599,5.500781,N/A,N/A,1.62e-04,29992.19,688.75,231858176,N/A,2025-08-04 21:03:44
13600,5.889944,N/A,N/A,1.62e-04,29685.94,772.25,231866368,1657.5190,2025-08-04 21:03:44
13601,5.581610,N/A,N/A,1.62e-04,9510.34,1234.50,231874560,N/A,2025-08-04 21:03:50
13602,5.571214,N/A,N/A,1.62e-04,9512.32,297.50,231882752,N/A,2025-08-04 21:03:51
13603,5.473507,N/A,N/A,1.62e-04,9510.24,570.50,231890944,N/A,2025-08-04 21:03:51
13604,5.431805,N/A,N/A,1.62e-04,9512.49,743.75,231899136,N/A,2025-08-04 21:03:51
13605,5.448991,N/A,N/A,1.62e-04,9511.78,946.75,231907328,N/A,2025-08-04 21:03:52
13606,5.707359,N/A,N/A,1.62e-04,9513.87,941.75,231915520,N/A,2025-08-04 21:03:52
13607,5.600358,N/A,N/A,1.62e-04,9511.66,1003.00,231923712,N/A,2025-08-04 21:03:52
13608,6.002697,N/A,N/A,1.62e-04,9515.64,1332.50,231931904,N/A,2025-08-04 21:03:52
13609,6.272255,N/A,N/A,1.62e-04,9543.21,638.00,231940096,N/A,2025-08-04 21:03:53
13610,5.342286,N/A,N/A,1.62e-04,29772.52,783.00,231948288,3927.9798,2025-08-04 21:03:53
13611,5.172359,N/A,N/A,1.62e-04,29758.58,1549.50,231956480,N/A,2025-08-04 21:03:53
13612,5.474887,N/A,N/A,1.62e-04,29767.12,612.00,231964672,N/A,2025-08-04 21:03:54
13613,5.673466,N/A,N/A,1.61e-04,29755.86,1224.25,231972864,N/A,2025-08-04 21:03:54
13614,5.216042,N/A,N/A,1.61e-04,29725.46,1558.25,231981056,N/A,2025-08-04 21:03:54
13615,5.609394,N/A,N/A,1.61e-04,29712.06,1325.50,231989248,N/A,2025-08-04 21:03:55
13616,5.638609,N/A,N/A,1.61e-04,29739.63,1027.50,231997440,N/A,2025-08-04 21:03:55
13617,5.620734,N/A,N/A,1.61e-04,29744.61,676.50,232005632,N/A,2025-08-04 21:03:55
13618,4.939919,N/A,N/A,1.61e-04,29768.34,1232.50,232013824,N/A,2025-08-04 21:03:55
13619,5.468140,N/A,N/A,1.61e-04,29995.22,1367.50,232022016,N/A,2025-08-04 21:03:56
13620,5.012410,N/A,N/A,1.61e-04,29747.41,860.25,232030208,1502.8230,2025-08-04 21:03:56
13621,5.457628,N/A,N/A,1.61e-04,29766.13,1292.00,232038400,N/A,2025-08-04 21:03:56
13622,5.104846,N/A,N/A,1.61e-04,29781.84,722.25,232046592,N/A,2025-08-04 21:03:57
13623,5.403155,N/A,N/A,1.61e-04,29799.47,626.50,232054784,N/A,2025-08-04 21:03:57
13624,5.590289,N/A,N/A,1.61e-04,29811.34,591.25,232062976,N/A,2025-08-04 21:03:57
13625,5.769721,N/A,N/A,1.61e-04,29793.22,601.25,232071168,N/A,2025-08-04 21:03:58
13626,5.894946,N/A,N/A,1.61e-04,29765.19,507.00,232079360,N/A,2025-08-04 21:03:58
13627,5.931947,N/A,N/A,1.61e-04,29755.19,801.25,232087552,N/A,2025-08-04 21:03:58
13628,5.554860,N/A,N/A,1.61e-04,29758.26,887.00,232095744,N/A,2025-08-04 21:03:59
13629,5.667400,N/A,N/A,1.61e-04,29970.71,815.00,232103936,N/A,2025-08-04 21:03:59
13630,5.302582,N/A,N/A,1.61e-04,29706.69,587.25,232112128,2413.1810,2025-08-04 21:03:59
13631,6.125311,N/A,N/A,1.61e-04,29648.04,916.25,232120320,N/A,2025-08-04 21:03:59
13632,5.439728,N/A,N/A,1.61e-04,29547.09,1098.75,232128512,N/A,2025-08-04 21:04:00
13633,5.930713,N/A,N/A,1.61e-04,29475.92,1046.75,232136704,N/A,2025-08-04 21:04:00
13634,5.395812,N/A,N/A,1.61e-04,29433.73,548.75,232144896,N/A,2025-08-04 21:04:00
13635,5.700811,N/A,N/A,1.61e-04,29424.50,648.50,232153088,N/A,2025-08-04 21:04:01
13636,5.662761,N/A,N/A,1.61e-04,29437.53,838.75,232161280,N/A,2025-08-04 21:04:01
13637,5.645858,N/A,N/A,1.61e-04,29435.57,1302.25,232169472,N/A,2025-08-04 21:04:01
13638,5.677227,N/A,N/A,1.61e-04,29483.48,854.00,232177664,N/A,2025-08-04 21:04:02
13639,5.456878,N/A,N/A,1.61e-04,29720.66,727.25,232185856,N/A,2025-08-04 21:04:02
13640,5.080038,N/A,N/A,1.60e-04,29527.81,778.25,232194048,1672.6412,2025-08-04 21:04:02
13641,5.677121,N/A,N/A,1.60e-04,29622.60,388.25,232202240,N/A,2025-08-04 21:04:03
